5147,255.13,230.41
3320,259.46,227.64
3708,262.37,215.56
4815,265.96,218.49
5595,270.07,227.71
5022,264.29,226.46
6098,269.53,224.39
6939,270.4,225.92
7565,269.19,217.34
7885,267.64,227.11
8164,270.56,220.57
8846,267.28,218.77
8884,268.78,216.77
6283,266.76,221.77
6759,266.64,223.05
6987,267.98,223.06
7251,264.5,223.8
7260,268.48,217.42
6219,260.94,228.54
5163,260.93,231.25
6067,259.84,227.53
6148,257.02,230.55
6971,255.34,232.94
7676,257.19,226.76
8892,256.36,222.41
8738,254.13,219.76
8959,254.08,215.53
8426,252.7,211.76
8485,251.42,207.2
8122,250.4,202.43
9079,251.47,201.95
8925,252.2,200.05
7559,251.63,195.95
8189,252,194.08
6572,252.96,191.92
6998,250.98,187.3
5614,250.42,184.57
4220,249.53,181.53
2860,246.99,181.74
2195,244.79,177.39
2255,244.21,177.58
1339,253,184.18
1128,250.23,179.36
1516,250.64,178.07
1176,249.02,177.97
1417,247.01,178.54
1622,243.82,174.88
1550,245.02,175.04
2863,239.77,175.53
4199,240.76,171
6040,242.09,170.67
5727,237.64,169.12
4802,236.64,167.94
5517,237.01,163.37
8368,235.72,158.03
7935,236.06,154.55
8416,233.35,154.19
9721,232.64,151.98
11752,230.6,150.26
11954,230.71,147.56
12528,228.97,144.66
12711,227.19,141.7
11925,225.61,138.81
11442,223.6,135.37
11402,222.95,131.53
8084,221.43,129.47
9940,222.1,127.23
8244,219.85,126.08
8459,219.58,123.34
10442,219.25,118.89
7219,217.31,112.07
9268,223.9,115.83
6792,232.41,118.32
10071,233.05,114.9
10401,227.85,113.31
13996,229.82,110.16
12129,225.31,103.51
8598,232.06,106.63
7084,238.61,111.45
7563,248.51,120.66
9668,250.25,117.45
9942,250.37,119.38
9044,254.31,126.88
8559,263.47,137.9
8197,280.73,155.8
13420,272.13,150.56
13255,277.84,154.5
13181,278.09,156.07
13939,286.81,165.22
16498,290.94,171.75
17209,296.17,176.59
19510,294.33,174.92
23522,292.92,173.95
27475,293.4,175.67
29239,292.71,175.97
27372,291.8,177.44
27147,290.94,184.54
22456,305.41,205.86
19669,307.55,223.33
18339,291.52,218.3
19452,271.41,201.86
20808,255.68,185.7
22663,243.71,173.01
28536,240.64,166.26
29164,233.71,144.25
31256,235.35,147.86
34568,245.14,171.5
36597,249.29,196.73
34311,253.4,185.12
35423,256.32,183.27
33884,262.12,183.07
31343,269.97,166.01
34135,278.6,181.84
39709,282.91,189.62
45724,286.83,194.38
49019,288.72,189.46
48260,288.59,181.74
45367,288.53,173.23
26916,282.82,159.03
17343,277.86,162.77
37198,287.7,163.01
22787,285.89,166.93
24061,281.96,162.2
28755,279.76,150.85
29584,275.79,147.86
30739,268.32,156.26
28642,266.48,142.13
35243,260.5,136.16
43817,256.5,120.56
50935,248.07,119.66
54003,239.53,126.95
58649,227.34,141.64
72275,215.42,165.44
94452,201.31,202.86
95819,195.53,220.8
1.1689e+05,202.84,231.02
1.0757e+05,210.82,253.3
83627,223.57,247.74
70472,235.58,231.24
77448,244.81,236.63
64707,256.85,214.99
62301,263.54,204
63142,269.37,206.32
50813,273.53,211.79
41332,276.74,212.98
36425,275.6,225.79
45851,278.87,219.07
68738,285.66,214.23
82692,292.04,218.18
84338,291.1,222.27
85555,286.3,222.79
92423,279.88,223.45
88684,274.67,214.34
85266,265.85,204.11
71434,250.83,190.26
48806,237.25,170.28
30426,253.77,184.84
28523,275.45,212.4
31941,288.26,228.76
48273,281.07,218.03
60253,280.07,212.81
68542,286.78,215.21
74683,290.21,214.15
76193,287.75,202.63
83521,281.89,195.39
98226,264.24,193.01
1.0594e+05,253.76,194.84
1.032e+05,250.64,195.3
97154,247.43,195.41
94396,245.28,197.66
85576,243.78,200.51
73108,247.25,197.94
60222,250.75,193.68
46575,259.82,178.48
31989,274.12,142.95
27208,279.46,127.12
22932,274.2,121.6
26943,251.28,178.32
28205,241.65,197.01
30041,229.21,208.53
33683,222.2,230.05
39171,212.33,247.39
37252,200.1,243.18
38402,193.84,233.02
39410,185.9,239.38
41388,182.78,226.99
41706,178.53,219.03
43303,178.93,210.2
46076,177.25,204.7
46280,177.16,199.26
46695,177.76,194.48
49206,187.34,185.06
51287,192.19,180.57
55003,197.17,176.51
60265,206.08,171.46
63725,212,168.99
66199,219.38,165.98
66076,226.15,164.89
63425,237.32,162.92
60684,246.54,162.26
55624,264.66,163.66
49278,282.36,166.5
39888,327.27,175.54
32666,369.71,187.03
37962,340.56,189.53
46089,301.17,188.92
54462,274.39,190.04
60118,271.13,195.44
67408,261.84,199.59
67595,254,204.89
65238,247.95,209.96
64385,247.13,216.56
62256,245.23,223.25
60552,244.82,230.45
60512,237.32,235.32
59457,236.72,242.63
54062,234.17,249.33
50579,227.94,254.17
48140,221.51,259.24
42731,215.86,264.93
41211,214.29,269.72
37519,212.07,274.23
34643,216.36,279.19
30984,216.56,282.67
29268,218.24,287.7
25970,215.04,289.07
21520,222.57,292.61
22443,223.34,297.35
20515,218.92,297.97
19583,218.11,299.62
18822,214.97,301.42
17651,213.06,302.8
16554,216.36,302.35
15828,220.13,304.23
17028,221.01,305.27
15317,223.01,305.68
16800,225.26,305.75
18849,226.74,305.53
17919,229.18,306.49
19624,231.51,303.98
21163,235.11,304.15
19312,238.84,302.85
20373,243.98,301.34
18823,246.7,299.87
17930,251.5,297.49
16632,253.5,297.44
14374,255.82,295.26
11995,258.21,293.95
9071,260.59,293.1
5893,262.22,291.31
3285,265.24,285.35
754,273.47,279.05
1094,296.5,306.84
7175,255.94,237.32
3878,277.77,300.13
5328,270.67,303.84
8990,261.87,302.82
11518,258.11,301.89
13065,252.37,302.37
15056,246.14,301.43
16500,241.99,301.94
16862,238.93,302.81
16340,237.09,302.34
14483,233.76,300.17
12565,230.1,303.3
10391,223.33,299.42
7562,217.03,301.32
5728,221.33,290.92
2502,232.24,295.2
2815,280.38,260.77
6190,271.38,252.21
4321,288.05,297.22
3674,287.7,294.49
3902,277.45,301.41
4161,274.23,302.63
4510,254.84,299.48
2496,285.18,294.85
6351,264.31,264.82
2853,264.94,250.05
2064,235.59,272.28
1346,221.61,297.51
2709,247.93,288.84
4333,277.82,273.06
4159,255.59,286.34
7101,269.41,293.22
8894,270.07,244.29
9014,264.2,255.47
4101,271.18,285.29
3757,271.24,266.4
1979,258.46,254.43
1102,237.97,242.46
1908,262.46,279.65
2056,283.14,252.27
2885,290.81,297.13
4182,271.47,260.09
4780,279.64,270.84
